date,line_id,line_name,shift_id,shift_name,planned_minutes,downtime_minutes,run_time_minutes,downtime_reason_category,downtime_reason_subcategory,downtime_cost_usd,ideal_cycle_time_sec,units_planned,units_produced,units_good,units_defective
2025-02-19,L3,Line 3 - Surface Treatment,S3,Night,480,38.7,441.3,Material Issue,Material Shortage,457.95,60,480,428,415,13
2025-02-19,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,81.4,398.6,Equipment Failure,Electrical Fault,651.2,20,1440,965,957,8
2025-02-19,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,32.8,447.2,Material Issue,Material Quality Reject,262.4,20,1440,1137,1123,14
2025-02-19,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,48.5,431.5,Material Issue,Material Shortage,388.0,20,1440,1038,1030,8
2025-02-20,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,595,585,10
2025-02-20,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,536,531,5
2025-02-20,L1,Line 1 - CNC Machining,S3,Night,480,70.8,409.2,Unplanned Maintenance,Unscheduled Repair,1003.0,45,640,438,432,6
2025-02-20,L2,Line 2 - Precision Assembly,S1,Morning,480,30.2,449.8,Material Issue,Material Quality Reject,312.07,30,960,804,792,12
2025-02-20,L2,Line 2 - Precision Assembly,S2,Afternoon,480,42.9,437.1,Material Issue,Material Quality Reject,443.3,30,960,805,795,10
2025-02-20,L2,Line 2 - Precision Assembly,S3,Night,480,47.5,432.5,Equipment Failure,Electrical Fault,490.83,30,960,733,721,12
2025-02-20,L3,Line 3 - Surface Treatment,S1,Morning,480,27.0,453.0,Material Issue,Material Quality Reject,319.5,60,480,418,407,11
2025-02-20,L3,Line 3 - Surface Treatment,S2,Afternoon,480,33.0,447.0,Unplanned Maintenance,Unscheduled Repair,390.5,60,480,407,394,13
2025-02-20,L3,Line 3 - Surface Treatment,S3,Night,480,68.6,411.4,Material Issue,Material Shortage,811.77,60,480,365,358,7
2025-02-20,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1388,1370,18
2025-02-20,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,49.6,430.4,Changeover,Product Setup / Changeover,396.8,20,1440,1217,1208,9
2025-02-20,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,101.3,378.7,Equipment Failure,Electrical Fault,810.4,20,1440,981,967,14
2025-02-21,L1,Line 1 - CNC Machining,S1,Morning,480,44.0,436.0,Material Issue,Material Shortage,623.33,45,640,553,545,8
2025-02-21,L1,Line 1 - CNC Machining,S2,Afternoon,480,44.3,435.7,Changeover,Product Setup / Changeover,627.58,45,640,522,516,6
2025-02-21,L1,Line 1 - CNC Machining,S3,Night,480,67.7,412.3,Equipment Failure,Mechanical Breakdown,959.08,45,640,542,537,5
2025-02-21,L2,Line 2 - Precision Assembly,S1,Morning,480,113.5,366.5,Equipment Failure,Mechanical Breakdown,1172.83,30,960,694,685,9
2025-02-21,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,824,815,9
2025-02-21,L2,Line 2 - Precision Assembly,S3,Night,480,67.5,412.5,Equipment Failure,Electrical Fault,697.5,30,960,660,658,2
2025-02-21,L3,Line 3 - Surface Treatment,S1,Morning,480,100.7,379.3,Planned Maintenance,Scheduled Preventive Maintenance,1191.62,60,480,326,315,11
2025-02-21,L3,Line 3 - Surface Treatment,S2,Afternoon,480,13.5,466.5,Operator,Operator Availability / Training,159.75,60,480,381,371,10
2025-02-21,L3,Line 3 - Surface Treatment,S3,Night,480,85.3,394.7,Equipment Failure,Mechanical Breakdown,1009.38,60,480,380,377,3
2025-02-21,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,99.6,380.4,Equipment Failure,Mechanical Breakdown,796.8,20,1440,1085,1074,11
2025-02-21,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,47.5,432.5,Changeover,Product Setup / Changeover,380.0,20,1440,1081,1071,10
2025-02-21,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,48.7,431.3,Equipment Failure,Mechanical Breakdown,389.6,20,1440,1222,1211,11
2025-02-22,L1,Line 1 - CNC Machining,S1,Morning,480,146.1,333.9,Equipment Failure,Mechanical Breakdown,2069.75,45,640,393,385,8
2025-02-22,L1,Line 1 - CNC Machining,S2,Afternoon,480,88.7,391.3,Equipment Failure,Mechanical Breakdown,1256.58,45,640,421,417,4
2025-02-22,L1,Line 1 - CNC Machining,S3,Night,480,54.0,426.0,Changeover,Product Setup / Changeover,765.0,45,640,486,480,6
2025-02-22,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,922,908,14
2025-02-22,L2,Line 2 - Precision Assembly,S2,Afternoon,480,73.1,406.9,Changeover,Product Setup / Changeover,755.37,30,960,751,745,6
2025-02-22,L2,Line 2 - Precision Assembly,S3,Night,480,53.0,427.0,Changeover,Product Setup / Changeover,547.67,30,960,785,774,11
2025-02-22,L3,Line 3 - Surface Treatment,S1,Morning,480,52.6,427.4,Equipment Failure,Mechanical Breakdown,622.43,60,480,391,385,6
2025-02-22,L3,Line 3 - Surface Treatment,S2,Afternoon,480,70.7,409.3,Equipment Failure,Mechanical Breakdown,836.62,60,480,389,380,9
2025-02-22,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,40.5,439.5,Changeover,Product Setup / Changeover,324.0,20,1440,1182,1164,18
2025-02-22,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,18.9,461.1,Material Issue,Material Quality Reject,151.2,20,1440,1268,1252,16
2025-02-23,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,589,580,9
2025-02-23,L1,Line 1 - CNC Machining,S2,Afternoon,480,41.4,438.6,Changeover,Product Setup / Changeover,586.5,45,640,576,566,10
2025-02-23,L1,Line 1 - CNC Machining,S3,Night,480,40.5,439.5,Changeover,Product Setup / Changeover,573.75,45,640,520,514,6
2025-02-23,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,861,853,8
2025-02-23,L2,Line 2 - Precision Assembly,S2,Afternoon,480,100.5,379.5,Unplanned Maintenance,Unscheduled Repair,1038.5,30,960,580,575,5
2025-02-23,L2,Line 2 - Precision Assembly,S3,Night,480,94.2,385.8,Planned Maintenance,Scheduled Preventive Maintenance,973.4,30,960,607,599,8
2025-02-23,L3,Line 3 - Surface Treatment,S1,Morning,480,35.6,444.4,Changeover,Product Setup / Changeover,421.27,60,480,395,388,7
2025-02-23,L3,Line 3 - Surface Treatment,S2,Afternoon,480,10.9,469.1,Material Issue,Material Shortage,128.98,60,480,440,434,6
2025-02-23,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,106.0,374.0,Equipment Failure,Mechanical Breakdown,848.0,20,1440,1054,1046,8
2025-02-23,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1303,1289,14
2025-02-24,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,591,582,9
2025-02-24,L1,Line 1 - CNC Machining,S2,Afternoon,480,44.1,435.9,Material Issue,Material Quality Reject,624.75,45,640,572,561,11
2025-02-24,L1,Line 1 - CNC Machining,S3,Night,480,95.4,384.6,Equipment Failure,Mechanical Breakdown,1351.5,45,640,475,466,9
2025-02-24,L2,Line 2 - Precision Assembly,S1,Morning,480,61.2,418.8,Material Issue,Material Shortage,632.4,30,960,763,752,11
2025-02-24,L2,Line 2 - Precision Assembly,S2,Afternoon,480,148.3,331.7,Equipment Failure,Mechanical Breakdown,1532.43,30,960,588,583,5
2025-02-24,L2,Line 2 - Precision Assembly,S3,Night,480,48.7,431.3,Equipment Failure,Electrical Fault,503.23,30,960,757,753,4
2025-02-24,L3,Line 3 - Surface Treatment,S1,Morning,480,31.4,448.6,Changeover,Product Setup / Changeover,371.57,60,480,444,432,12
2025-02-24,L3,Line 3 - Surface Treatment,S2,Afternoon,480,90.8,389.2,Equipment Failure,Electrical Fault,1074.47,60,480,324,314,10
2025-02-24,L3,Line 3 - Surface Treatment,S3,Night,480,31.5,448.5,Material Issue,Material Shortage,372.75,60,480,379,369,10
2025-02-24,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,36.0,444.0,Material Issue,Material Shortage,288.0,20,1440,1266,1260,6
2025-02-24,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,76.1,403.9,Planned Maintenance,Scheduled Preventive Maintenance,608.8,20,1440,1132,1121,11
2025-02-24,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,36.9,443.1,Changeover,Product Setup / Changeover,295.2,20,1440,1224,1219,5
2025-02-25,L1,Line 1 - CNC Machining,S1,Morning,480,36.8,443.2,Material Issue,Material Quality Reject,521.33,45,640,521,514,7
2025-02-25,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,604,597,7
2025-02-25,L1,Line 1 - CNC Machining,S3,Night,480,107.6,372.4,Equipment Failure,Mechanical Breakdown,1524.33,45,640,481,475,6
2025-02-25,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,805,798,7
2025-02-25,L2,Line 2 - Precision Assembly,S2,Afternoon,480,50.0,430.0,Changeover,Product Setup / Changeover,516.67,30,960,847,835,12
2025-02-25,L2,Line 2 - Precision Assembly,S3,Night,480,39.1,440.9,Equipment Failure,Mechanical Breakdown,404.03,30,960,826,814,12
2025-02-25,L3,Line 3 - Surface Treatment,S1,Morning,480,98.5,381.5,Equipment Failure,Mechanical Breakdown,1165.58,60,480,368,353,15
2025-02-25,L3,Line 3 - Surface Treatment,S2,Afternoon,480,75.5,404.5,Material Issue,Material Shortage,893.42,60,480,367,358,9
2025-02-25,L3,Line 3 - Surface Treatment,S3,Night,480,32.7,447.3,Changeover,Product Setup / Changeover,386.95,60,480,443,432,11
2025-02-25,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1175,1167,8
2025-02-25,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,104.6,375.4,Equipment Failure,Mechanical Breakdown,836.8,20,1440,1089,1077,12
2025-02-25,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,53.7,426.3,Material Issue,Material Shortage,429.6,20,1440,1100,1087,13
2025-02-26,L1,Line 1 - CNC Machining,S1,Morning,480,36.7,443.3,Operator,Operator Availability / Training,519.92,45,640,532,527,5
2025-02-26,L1,Line 1 - CNC Machining,S2,Afternoon,480,16.9,463.1,Material Issue,Material Quality Reject,239.42,45,640,587,577,10
2025-02-26,L1,Line 1 - CNC Machining,S3,Night,480,49.2,430.8,Equipment Failure,Mechanical Breakdown,697.0,45,640,503,491,12
2025-02-26,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,844,835,9
2025-02-26,L2,Line 2 - Precision Assembly,S2,Afternoon,480,121.1,358.9,Planned Maintenance,Scheduled Preventive Maintenance,1251.37,30,960,682,673,9
2025-02-26,L2,Line 2 - Precision Assembly,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,890,884,6
2025-02-26,L3,Line 3 - Surface Treatment,S1,Morning,480,192.2,287.8,Equipment Failure,Mechanical Breakdown,2274.37,60,480,230,222,8
2025-02-26,L3,Line 3 - Surface Treatment,S2,Afternoon,480,20.2,459.8,Material Issue,Material Shortage,239.03,60,480,444,437,7
2025-02-26,L3,Line 3 - Surface Treatment,S3,Night,480,70.5,409.5,Unplanned Maintenance,Unscheduled Repair,834.25,60,480,376,365,11
2025-02-26,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,70.0,410.0,Unplanned Maintenance,Unscheduled Repair,560.0,20,1440,1122,1115,7
2025-02-26,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1382,1371,11
2025-02-26,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1366,1352,14
2025-02-27,L1,Line 1 - CNC Machining,S1,Morning,480,43.2,436.8,Changeover,Product Setup / Changeover,612.0,45,640,536,527,9
2025-02-27,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,568,562,6
2025-02-27,L1,Line 1 - CNC Machining,S3,Night,480,78.8,401.2,Equipment Failure,Mechanical Breakdown,1116.33,45,640,431,425,6
2025-02-27,L2,Line 2 - Precision Assembly,S1,Morning,480,75.0,405.0,Equipment Failure,Mechanical Breakdown,775.0,30,960,725,716,9
2025-02-27,L2,Line 2 - Precision Assembly,S2,Afternoon,480,65.9,414.1,Planned Maintenance,Scheduled Preventive Maintenance,680.97,30,960,693,687,6
2025-02-27,L2,Line 2 - Precision Assembly,S3,Night,480,39.7,440.3,Changeover,Product Setup / Changeover,410.23,30,960,768,760,8
2025-02-27,L3,Line 3 - Surface Treatment,S1,Morning,480,81.7,398.3,Planned Maintenance,Scheduled Preventive Maintenance,966.78,60,480,336,328,8
2025-02-27,L3,Line 3 - Surface Treatment,S2,Afternoon,480,38.0,442.0,Material Issue,Material Shortage,449.67,60,480,388,378,10
2025-02-27,L3,Line 3 - Surface Treatment,S3,Night,480,50.2,429.8,Changeover,Product Setup / Changeover,594.03,60,480,360,352,8
2025-02-27,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,18.4,461.6,Changeover,Product Setup / Changeover,147.2,20,1440,1322,1313,9
2025-02-27,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,71.1,408.9,Changeover,Product Setup / Changeover,568.8,20,1440,1080,1065,15
2025-02-27,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,99.4,380.6,Unplanned Maintenance,Unscheduled Repair,795.2,20,1440,1054,1050,4
2025-02-28,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,530,524,6
2025-02-28,L1,Line 1 - CNC Machining,S2,Afternoon,480,23.5,456.5,Planned Maintenance,Scheduled Preventive Maintenance,332.92,45,640,494,488,6
2025-02-28,L1,Line 1 - CNC Machining,S3,Night,480,60.5,419.5,Changeover,Product Setup / Changeover,857.08,45,640,485,482,3
2025-02-28,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,849,842,7
2025-02-28,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,879,874,5
2025-02-28,L2,Line 2 - Precision Assembly,S3,Night,480,26.5,453.5,Changeover,Product Setup / Changeover,273.83,30,960,852,849,3
2025-02-28,L3,Line 3 - Surface Treatment,S1,Morning,480,115.2,364.8,Equipment Failure,Mechanical Breakdown,1363.2,60,480,300,292,8
2025-02-28,L3,Line 3 - Surface Treatment,S2,Afternoon,480,100.5,379.5,Equipment Failure,Mechanical Breakdown,1189.25,60,480,331,322,9
2025-02-28,L3,Line 3 - Surface Treatment,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,60,480,426,420,6
2025-02-28,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,94.4,385.6,Planned Maintenance,Scheduled Preventive Maintenance,755.2,20,1440,991,983,8
2025-02-28,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,59.1,420.9,Unplanned Maintenance,Unscheduled Repair,472.8,20,1440,1173,1166,7
2025-02-28,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,95.4,384.6,Unplanned Maintenance,Unscheduled Repair,763.2,20,1440,980,974,6
2025-03-01,L1,Line 1 - CNC Machining,S1,Morning,480,91.0,389.0,Unplanned Maintenance,Unscheduled Repair,1289.17,45,640,505,498,7
2025-03-01,L1,Line 1 - CNC Machining,S2,Afternoon,480,51.9,428.1,Changeover,Product Setup / Changeover,735.25,45,640,512,506,6
2025-03-01,L1,Line 1 - CNC Machining,S3,Night,480,52.2,427.8,Equipment Failure,Mechanical Breakdown,739.5,45,640,490,482,8
2025-03-01,L2,Line 2 - Precision Assembly,S1,Morning,480,42.2,437.8,Changeover,Product Setup / Changeover,436.07,30,960,756,747,9
2025-03-01,L2,Line 2 - Precision Assembly,S2,Afternoon,480,37.1,442.9,Changeover,Product Setup / Changeover,383.37,30,960,871,863,8
2025-03-01,L2,Line 2 - Precision Assembly,S3,Night,480,98.4,381.6,Equipment Failure,Mechanical Breakdown,1016.8,30,960,693,690,3
2025-03-01,L3,Line 3 - Surface Treatment,S1,Morning,480,90.2,389.8,Unplanned Maintenance,Unscheduled Repair,1067.37,60,480,389,386,3
2025-03-01,L3,Line 3 - Surface Treatment,S2,Afternoon,480,145.4,334.6,Equipment Failure,Mechanical Breakdown,1720.57,60,480,300,293,7
2025-03-01,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,65.1,414.9,Equipment Failure,Mechanical Breakdown,520.8,20,1440,1144,1139,5
2025-03-01,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,56.3,423.7,Changeover,Product Setup / Changeover,450.4,20,1440,1109,1096,13
2025-03-02,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,588,581,7
2025-03-02,L1,Line 1 - CNC Machining,S2,Afternoon,480,37.4,442.6,Material Issue,Material Quality Reject,529.83,45,640,535,529,6
2025-03-02,L1,Line 1 - CNC Machining,S3,Night,480,86.7,393.3,Planned Maintenance,Scheduled Preventive Maintenance,1228.25,45,640,520,511,9
2025-03-02,L2,Line 2 - Precision Assembly,S1,Morning,480,52.6,427.4,Changeover,Product Setup / Changeover,543.53,30,960,779,769,10
2025-03-02,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,779,770,9
2025-03-02,L2,Line 2 - Precision Assembly,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,837,828,9
2025-03-02,L3,Line 3 - Surface Treatment,S1,Morning,480,78.3,401.7,Equipment Failure,Electrical Fault,926.55,60,480,385,373,12
2025-03-02,L3,Line 3 - Surface Treatment,S2,Afternoon,480,14.1,465.9,Operator,Operator Availability / Training,166.85,60,480,383,375,8
2025-03-02,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,33.0,447.0,Changeover,Product Setup / Changeover,264.0,20,1440,1169,1163,6
2025-03-02,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1323,1317,6
2025-03-03,L1,Line 1 - CNC Machining,S1,Morning,480,25.9,454.1,Operator,Operator Availability / Training,366.92,45,640,436,430,6
2025-03-03,L1,Line 1 - CNC Machining,S2,Afternoon,480,57.4,422.6,Planned Maintenance,Scheduled Preventive Maintenance,813.17,45,640,522,510,12
2025-03-03,L1,Line 1 - CNC Machining,S3,Night,480,71.0,409.0,Planned Maintenance,Scheduled Preventive Maintenance,1005.83,45,640,545,533,12
2025-03-03,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,850,843,7
2025-03-03,L2,Line 2 - Precision Assembly,S2,Afternoon,480,79.8,400.2,Equipment Failure,Electrical Fault,824.6,30,960,696,690,6
2025-03-03,L2,Line 2 - Precision Assembly,S3,Night,480,48.4,431.6,Changeover,Product Setup / Changeover,500.13,30,960,863,854,9
2025-03-03,L3,Line 3 - Surface Treatment,S1,Morning,480,18.0,462.0,Material Issue,Material Shortage,213.0,60,480,382,374,8
2025-03-03,L3,Line 3 - Surface Treatment,S2,Afternoon,480,49.5,430.5,Material Issue,Material Shortage,585.75,60,480,405,393,12
2025-03-03,L3,Line 3 - Surface Treatment,S3,Night,480,115.0,365.0,Planned Maintenance,Scheduled Preventive Maintenance,1360.83,60,480,365,353,12
2025-03-03,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1153,1147,6
2025-03-03,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,87.5,392.5,Planned Maintenance,Scheduled Preventive Maintenance,700.0,20,1440,1066,1060,6
2025-03-03,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,49.1,430.9,Operator,Operator Availability / Training,392.8,20,1440,1281,1268,13
2025-03-04,L1,Line 1 - CNC Machining,S1,Morning,480,36.0,444.0,Material Issue,Material Shortage,510.0,45,640,535,526,9
2025-03-04,L1,Line 1 - CNC Machining,S2,Afternoon,480,37.7,442.3,Unplanned Maintenance,Unscheduled Repair,534.08,45,640,463,458,5
2025-03-04,L1,Line 1 - CNC Machining,S3,Night,480,70.5,409.5,Equipment Failure,Mechanical Breakdown,998.75,45,640,546,536,10
2025-03-04,L2,Line 2 - Precision Assembly,S1,Morning,480,28.3,451.7,Material Issue,Material Shortage,292.43,30,960,871,864,7
2025-03-04,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,739,733,6
2025-03-04,L2,Line 2 - Precision Assembly,S3,Night,480,68.4,411.6,Planned Maintenance,Scheduled Preventive Maintenance,706.8,30,960,709,702,7
2025-03-04,L3,Line 3 - Surface Treatment,S1,Morning,480,49.5,430.5,Unplanned Maintenance,Unscheduled Repair,585.75,60,480,373,368,5
2025-03-04,L3,Line 3 - Surface Treatment,S2,Afternoon,480,74.2,405.8,Planned Maintenance,Scheduled Preventive Maintenance,878.03,60,480,310,302,8
2025-03-04,L3,Line 3 - Surface Treatment,S3,Night,480,69.4,410.6,Unplanned Maintenance,Unscheduled Repair,821.23,60,480,377,362,15
2025-03-04,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,27.8,452.2,Changeover,Product Setup / Changeover,222.4,20,1440,1195,1185,10
2025-03-04,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,30.5,449.5,Material Issue,Material Quality Reject,244.0,20,1440,1202,1194,8
2025-03-04,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,58.6,421.4,Material Issue,Material Shortage,468.8,20,1440,1174,1165,9
2025-03-05,L1,Line 1 - CNC Machining,S1,Morning,480,35.5,444.5,Changeover,Product Setup / Changeover,502.92,45,640,547,538,9
2025-03-05,L1,Line 1 - CNC Machining,S2,Afternoon,480,38.0,442.0,Changeover,Product Setup / Changeover,538.33,45,640,520,515,5
2025-03-05,L1,Line 1 - CNC Machining,S3,Night,480,19.3,460.7,Material Issue,Material Shortage,273.42,45,640,546,540,6
2025-03-05,L2,Line 2 - Precision Assembly,S1,Morning,480,43.0,437.0,Equipment Failure,Mechanical Breakdown,444.33,30,960,771,763,8
2025-03-05,L2,Line 2 - Precision Assembly,S2,Afternoon,480,60.3,419.7,Changeover,Product Setup / Changeover,623.1,30,960,773,765,8
2025-03-05,L2,Line 2 - Precision Assembly,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,876,866,10
